kmeans_test_y,y_test_preds_new,y_test_benign,y_test_preds_combined,test_probabilities
0.0,0.0,1.0,0.0,0.0009057175
0.0,0.0,0.0,0.0,1.9344689e-06
1.0,1.0,1.0,1.0,0.99999976
0.0,1.0,1.0,1.0,0.011389234
0.0,0.0,0.0,0.0,0.0023623856
0.0,0.0,0.0,0.0,2.099709e-05
0.0,1.0,1.0,1.0,0.5981481
0.0,0.0,0.0,0.0,1.1320072e-05
0.0,0.0,0.0,0.0,2.6360003e-05
1.0,1.0,1.0,1.0,0.9999994
0.0,0.0,1.0,0.0,0.0018970916
0.0,1.0,1.0,1.0,0.7787731
0.0,1.0,1.0,1.0,0.32404396
0.0,1.0,1.0,1.0,0.9998683
0.0,0.0,0.0,0.0,3.8544666e-05
0.0,1.0,1.0,1.0,0.8805242
0.0,1.0,1.0,1.0,0.036714837
0.0,0.0,0.0,0.0,6.8380014e-06
0.0,1.0,1.0,1.0,0.024446892
0.0,0.0,0.0,0.0,5.3874064e-06
0.0,0.0,0.0,0.0,2.2312728e-05
1.0,1.0,1.0,1.0,0.9999975
0.0,1.0,1.0,1.0,0.012920151
0.0,0.0,1.0,0.0,1.7783503e-05
0.0,1.0,1.0,1.0,0.037998036
1.0,1.0,1.0,1.0,0.9999989
0.0,1.0,1.0,1.0,0.15978941
1.0,1.0,1.0,1.0,0.35945603
1.0,1.0,1.0,1.0,0.9999995
0.0,0.0,0.0,0.0,0.0009110859
0.0,1.0,1.0,1.0,0.99326247
1.0,1.0,1.0,1.0,0.99998116
1.0,1.0,1.0,1.0,0.99997866
0.0,1.0,1.0,1.0,0.8798411
0.0,1.0,0.0,1.0,0.6645786
1.0,1.0,1.0,1.0,0.99999976
0.0,0.0,0.0,0.0,9.100058e-06
0.0,1.0,1.0,1.0,0.99954563
1.0,1.0,1.0,1.0,0.9999994
0.0,0.0,0.0,0.0,6.484619e-07
0.0,0.0,0.0,0.0,1.478795e-05
0.0,1.0,1.0,1.0,0.58323544
1.0,1.0,1.0,1.0,0.99999607
0.0,0.0,0.0,0.0,2.41073e-05
0.0,0.0,0.0,0.0,2.4591436e-05
0.0,0.0,0.0,0.0,6.621586e-06
1.0,1.0,1.0,1.0,0.9999995
0.0,0.0,0.0,0.0,5.95066e-06
0.0,1.0,1.0,1.0,0.008103678
1.0,1.0,1.0,1.0,0.99853325
0.0,0.0,0.0,0.0,1.35381715e-05
0.0,0.0,0.0,0.0,4.1510934e-06
0.0,0.0,0.0,0.0,9.100058e-06
0.0,0.0,1.0,0.0,0.003109941
1.0,1.0,1.0,1.0,0.58007735
0.0,0.0,0.0,0.0,6.3250845e-05
0.0,1.0,1.0,1.0,0.31698114
0.0,0.0,0.0,0.0,3.8507587e-06
0.0,0.0,0.0,0.0,1.09153e-06
0.0,1.0,1.0,1.0,0.99986434
0.0,0.0,0.0,0.0,0.0001701316
0.0,0.0,0.0,0.0,0.0017866334
0.0,1.0,0.0,1.0,0.049813077
1.0,1.0,1.0,1.0,0.9999989
1.0,1.0,1.0,1.0,0.99999905
1.0,1.0,1.0,1.0,0.9999999
0.0,1.0,1.0,1.0,0.0059459684
0.0,1.0,1.0,1.0,0.9997186
0.0,1.0,1.0,1.0,0.43061307
0.0,1.0,1.0,1.0,0.4338768
1.0,1.0,1.0,1.0,0.9999982
0.0,0.0,0.0,0.0,3.5730183e-05
0.0,0.0,0.0,0.0,1.3174136e-06
0.0,0.0,0.0,0.0,1.3064738e-05
0.0,1.0,1.0,1.0,0.9996941
1.0,1.0,1.0,1.0,0.99999976
0.0,1.0,1.0,1.0,0.008107481
0.0,0.0,0.0,0.0,1.5054807e-06
0.0,1.0,1.0,1.0,0.03105594
1.0,1.0,1.0,1.0,0.9285805
0.0,0.0,0.0,0.0,1.1222976e-06
0.0,1.0,1.0,1.0,0.7477841
0.0,1.0,0.0,1.0,0.4192223
1.0,1.0,1.0,1.0,0.7211436
0.0,0.0,0.0,0.0,6.98734e-06
0.0,1.0,0.0,1.0,0.010416136
0.0,1.0,1.0,1.0,0.99986434
1.0,1.0,1.0,1.0,0.9999895
1.0,1.0,1.0,1.0,0.9999981
0.0,1.0,1.0,1.0,0.297307
0.0,0.0,0.0,0.0,1.6126089e-05
0.0,1.0,0.0,1.0,0.070249
0.0,0.0,0.0,0.0,2.337006e-06
1.0,1.0,1.0,1.0,0.99999356
0.0,1.0,1.0,1.0,0.59131634
1.0,1.0,1.0,1.0,0.99999905
1.0,1.0,1.0,1.0,0.9999932
0.0,0.0,0.0,0.0,3.5230803e-06
0.0,0.0,0.0,0.0,2.4480481e-05
0.0,0.0,0.0,0.0,1.7267429e-06
1.0,1.0,1.0,1.0,0.99999976
0.0,0.0,1.0,0.0,1.6531234e-05
1.0,1.0,1.0,1.0,0.9999975
1.0,1.0,1.0,1.0,0.9999943
0.0,0.0,0.0,0.0,9.439351e-06
0.0,0.0,0.0,0.0,5.7271723e-06
1.0,1.0,1.0,1.0,0.99999964
0.0,1.0,0.0,1.0,0.0067096986
0.0,0.0,0.0,0.0,0.0018452063
0.0,1.0,1.0,1.0,0.30482507
0.0,1.0,0.0,1.0,0.6645786
1.0,1.0,1.0,1.0,0.99999917
1.0,1.0,1.0,1.0,0.99997985
0.0,1.0,1.0,1.0,0.62851304
0.0,0.0,0.0,0.0,1.4272703e-05
1.0,1.0,1.0,1.0,0.99999166
0.0,1.0,1.0,1.0,0.0069429073
0.0,0.0,0.0,0.0,6.6364795e-05
0.0,0.0,0.0,0.0,2.3178787e-05
1.0,1.0,0.0,1.0,0.9181645
1.0,1.0,1.0,1.0,0.9999821
0.0,0.0,1.0,0.0,0.0019278022
1.0,1.0,1.0,1.0,0.9999846
1.0,1.0,1.0,1.0,0.99999964
0.0,0.0,0.0,0.0,5.1191596e-06
1.0,1.0,1.0,1.0,0.9999988
0.0,1.0,1.0,1.0,0.99986434
0.0,1.0,1.0,1.0,0.033820234
1.0,1.0,1.0,1.0,0.99999976
0.0,0.0,0.0,0.0,1.1332734e-06
1.0,1.0,1.0,1.0,0.9999993
1.0,1.0,1.0,1.0,0.99999774
0.0,0.0,0.0,0.0,6.98734e-06
1.0,1.0,1.0,1.0,0.9999924
0.0,0.0,0.0,0.0,1.35381715e-05
1.0,1.0,1.0,1.0,0.9999994
0.0,1.0,0.0,1.0,0.6645786
1.0,1.0,1.0,1.0,0.9974016
0.0,1.0,0.0,1.0,0.21427694
0.0,0.0,0.0,0.0,0.00012475693
0.0,0.0,0.0,0.0,1.5310972e-05
0.0,1.0,1.0,1.0,0.9988243
0.0,0.0,0.0,0.0,1.8829985e-05
0.0,1.0,1.0,1.0,0.91247636
1.0,1.0,1.0,1.0,0.99999213
1.0,1.0,0.0,1.0,0.99999976
0.0,0.0,0.0,0.0,0.0005523765
0.0,0.0,0.0,0.0,8.338672e-06
0.0,0.0,0.0,0.0,6.98734e-06
0.0,1.0,1.0,1.0,0.17058858
0.0,0.0,0.0,0.0,3.1085006e-06
1.0,1.0,0.0,1.0,0.9839347
0.0,0.0,0.0,0.0,5.5321703e-05
0.0,0.0,0.0,0.0,7.755863e-06
1.0,1.0,1.0,1.0,0.98738563
0.0,1.0,0.0,1.0,0.6645786
0.0,0.0,0.0,0.0,0.00015334116
0.0,0.0,0.0,0.0,1.4974968e-05
0.0,0.0,0.0,0.0,1.1225095e-05
0.0,1.0,1.0,1.0,0.5990971
0.0,1.0,1.0,1.0,0.9307218
0.0,1.0,1.0,1.0,0.4861642
0.0,0.0,1.0,0.0,0.00037469933
0.0,0.0,0.0,0.0,1.5034146e-06
1.0,1.0,1.0,1.0,0.999992
1.0,0.0,1.0,1.0,0.0034739177
0.0,1.0,1.0,1.0,0.45906085
0.0,1.0,1.0,1.0,0.83088535
0.0,0.0,0.0,0.0,2.0108712e-06
0.0,0.0,0.0,0.0,8.12753e-06
0.0,0.0,0.0,0.0,1.8179993e-05
0.0,0.0,1.0,0.0,4.3905788e-05
0.0,0.0,0.0,0.0,1.1225095e-05
1.0,1.0,1.0,1.0,0.9999968
0.0,0.0,0.0,0.0,5.117256e-06
0.0,0.0,0.0,0.0,2.567036e-06
0.0,0.0,0.0,0.0,2.4591436e-05
1.0,1.0,1.0,1.0,0.9999932
0.0,0.0,1.0,0.0,0.0023552622
1.0,1.0,1.0,1.0,0.6949707
0.0,0.0,0.0,0.0,5.4430886e-05
0.0,1.0,1.0,1.0,0.99958175
0.0,0.0,0.0,0.0,1.973398e-06
1.0,1.0,1.0,1.0,0.9999949
1.0,1.0,1.0,1.0,0.99998677
0.0,0.0,0.0,0.0,3.2498947e-06
0.0,0.0,0.0,0.0,1.5087159e-06
0.0,1.0,1.0,1.0,0.005671126
0.0,0.0,0.0,0.0,6.4634505e-06
0.0,0.0,0.0,0.0,0.002788763
0.0,0.0,0.0,0.0,6.9819175e-06
0.0,0.0,0.0,0.0,0.00046133072
0.0,0.0,0.0,0.0,2.8445013e-05
0.0,0.0,0.0,0.0,1.0518506e-06
1.0,1.0,1.0,1.0,0.99999917
0.0,0.0,0.0,0.0,7.1321065e-06
0.0,0.0,0.0,0.0,1.9900683e-05
0.0,0.0,0.0,0.0,1.419499e-06
0.0,1.0,1.0,1.0,0.99986434
1.0,1.0,1.0,1.0,0.9999924
0.0,1.0,1.0,1.0,0.48609537
0.0,1.0,1.0,1.0,0.41120008
0.0,0.0,0.0,0.0,1.6933416e-06
0.0,1.0,1.0,1.0,0.99899405
0.0,1.0,1.0,1.0,0.4332752
1.0,1.0,1.0,1.0,0.008507996
1.0,1.0,1.0,1.0,0.9999999
0.0,1.0,0.0,1.0,0.6645786
0.0,1.0,0.0,1.0,0.6154662
1.0,1.0,1.0,1.0,0.99999857
0.0,0.0,0.0,0.0,2.2958927e-06
1.0,1.0,1.0,1.0,0.99999976
0.0,0.0,0.0,0.0,3.285315e-05
0.0,1.0,0.0,1.0,0.01057022
0.0,1.0,1.0,1.0,0.9987779
0.0,0.0,0.0,0.0,9.521926e-06
0.0,1.0,1.0,1.0,0.9994128
0.0,0.0,0.0,0.0,1.0187878e-05
1.0,1.0,1.0,1.0,0.99999976
0.0,0.0,1.0,0.0,0.0025724606
0.0,1.0,1.0,1.0,0.99986434
0.0,1.0,1.0,1.0,0.98492324
0.0,0.0,0.0,0.0,0.00035047802
1.0,1.0,1.0,1.0,0.9999927
1.0,1.0,1.0,1.0,0.1064199
1.0,1.0,1.0,1.0,0.9999771
0.0,0.0,0.0,0.0,1.35381715e-05
1.0,1.0,1.0,1.0,0.9999976
1.0,1.0,1.0,1.0,0.999819
1.0,1.0,1.0,1.0,0.9869213
0.0,1.0,1.0,1.0,0.9996941
1.0,1.0,1.0,1.0,0.6138011
0.0,1.0,0.0,1.0,0.5143947
0.0,1.0,1.0,1.0,0.65728545
0.0,0.0,0.0,0.0,5.026878e-05
0.0,0.0,0.0,0.0,0.00014957302
0.0,0.0,0.0,0.0,1.2843909e-06
1.0,1.0,1.0,1.0,0.99999964
0.0,0.0,0.0,0.0,6.993193e-07
0.0,0.0,1.0,0.0,1.6531234e-05
0.0,0.0,1.0,0.0,5.6077908e-05
0.0,0.0,0.0,0.0,2.4591436e-05
0.0,1.0,1.0,1.0,0.034607016
0.0,1.0,1.0,1.0,0.99990594
1.0,1.0,1.0,1.0,0.9999993
0.0,1.0,1.0,1.0,0.9942041
0.0,0.0,0.0,0.0,2.4119488e-05
0.0,1.0,1.0,1.0,0.03357007
0.0,1.0,1.0,1.0,0.016554505
0.0,0.0,0.0,0.0,1.3252832e-05
0.0,0.0,1.0,0.0,0.0010694696
0.0,1.0,1.0,1.0,0.99273866
0.0,0.0,0.0,0.0,0.0014809198
0.0,1.0,1.0,1.0,0.45342767
0.0,0.0,0.0,0.0,0.0004701833
0.0,0.0,0.0,0.0,0.000103479746
0.0,0.0,0.0,0.0,1.3975575e-05
0.0,0.0,0.0,0.0,2.4119488e-05
1.0,1.0,1.0,1.0,0.99999976
0.0,0.0,0.0,0.0,7.1321065e-06
0.0,1.0,1.0,1.0,0.05445343
0.0,0.0,0.0,0.0,0.0046217768
1.0,1.0,1.0,1.0,0.9999995
0.0,0.0,0.0,0.0,6.374526e-07
1.0,1.0,0.0,1.0,0.999811
0.0,0.0,0.0,0.0,2.3178787e-05
0.0,0.0,0.0,0.0,9.100058e-06
0.0,1.0,1.0,1.0,0.99976283
0.0,0.0,0.0,0.0,1.3401226e-05
0.0,1.0,1.0,1.0,0.99827707
1.0,1.0,1.0,1.0,0.9999989
0.0,1.0,1.0,1.0,0.99986434
0.0,0.0,0.0,0.0,7.800965e-06
0.0,0.0,0.0,0.0,0.0001069981
0.0,0.0,0.0,0.0,0.0011436712
0.0,0.0,1.0,0.0,0.0010523921
1.0,1.0,1.0,1.0,0.9999994
1.0,1.0,1.0,1.0,0.9999987
0.0,1.0,1.0,1.0,0.5770138
0.0,0.0,0.0,0.0,6.6010007e-06
1.0,1.0,0.0,1.0,0.9999826
0.0,0.0,0.0,0.0,2.4651847e-06
1.0,1.0,1.0,1.0,0.9401511
0.0,1.0,1.0,1.0,0.9998417
0.0,0.0,0.0,0.0,0.0017411247
0.0,1.0,1.0,1.0,0.014643895
0.0,1.0,1.0,1.0,0.9798783
0.0,0.0,0.0,0.0,3.618197e-05
0.0,1.0,1.0,1.0,0.06689041
0.0,0.0,0.0,0.0,6.223332e-06
0.0,1.0,1.0,1.0,0.76231176
0.0,0.0,0.0,0.0,3.2484138e-06
0.0,0.0,1.0,0.0,0.0021474233
1.0,0.0,1.0,1.0,0.000825772
1.0,1.0,1.0,1.0,0.99999607
1.0,1.0,1.0,1.0,0.99999905
0.0,1.0,0.0,1.0,0.1696082
0.0,0.0,0.0,0.0,1.9321235e-06
0.0,1.0,1.0,1.0,0.052682787
0.0,0.0,0.0,0.0,0.0010422202
0.0,0.0,0.0,0.0,3.89728e-06
1.0,1.0,1.0,1.0,0.9999988
1.0,1.0,1.0,1.0,0.9999994
0.0,1.0,1.0,1.0,0.30482507
0.0,0.0,0.0,0.0,9.039719e-06
0.0,0.0,0.0,0.0,2.6783268e-06
0.0,0.0,0.0,0.0,2.3599512e-06
0.0,1.0,1.0,1.0,0.99853086
1.0,1.0,1.0,1.0,0.9999995
1.0,1.0,1.0,1.0,0.99997866
0.0,0.0,0.0,0.0,0.002534194
0.0,0.0,0.0,0.0,0.00010939847
0.0,0.0,0.0,0.0,7.2940766e-06
0.0,0.0,0.0,0.0,1.6666595e-06
0.0,0.0,0.0,0.0,6.200679e-05
0.0,0.0,0.0,0.0,3.5185305e-06
0.0,0.0,0.0,0.0,9.160294e-06
0.0,0.0,0.0,0.0,2.1246555e-05
0.0,0.0,0.0,0.0,2.4119488e-05
1.0,1.0,1.0,1.0,0.9999976
1.0,1.0,1.0,1.0,0.99999976
0.0,0.0,0.0,0.0,4.542382e-06
0.0,1.0,1.0,1.0,0.05095636
0.0,1.0,0.0,1.0,0.01117811
0.0,0.0,0.0,0.0,2.7612832e-06
0.0,0.0,0.0,0.0,0.00017534218
0.0,1.0,1.0,1.0,0.9997588
1.0,1.0,1.0,1.0,0.9999993
1.0,1.0,1.0,1.0,0.99999976
0.0,1.0,1.0,1.0,0.92933214
0.0,0.0,1.0,0.0,0.0015224216
1.0,1.0,1.0,1.0,0.99999547
1.0,1.0,1.0,1.0,0.99999976
0.0,0.0,0.0,0.0,2.1642797e-06
0.0,0.0,0.0,0.0,9.100058e-06
0.0,1.0,1.0,1.0,0.010221141
0.0,1.0,0.0,1.0,0.008943388
0.0,0.0,0.0,0.0,0.002435172
1.0,1.0,1.0,1.0,0.99999976
1.0,0.0,1.0,1.0,0.00192481
1.0,1.0,1.0,1.0,0.9999982
0.0,0.0,0.0,0.0,7.1659284e-05
0.0,0.0,0.0,0.0,1.3343126e-06
0.0,0.0,1.0,0.0,0.00023614708
1.0,1.0,1.0,1.0,0.9999927
1.0,1.0,1.0,1.0,0.99999905
1.0,1.0,1.0,1.0,0.99999976
0.0,0.0,0.0,0.0,8.268003e-05
1.0,1.0,1.0,1.0,0.9999995
0.0,1.0,1.0,1.0,0.41353434
1.0,1.0,1.0,1.0,0.99999607
1.0,1.0,1.0,1.0,0.99999905
0.0,0.0,0.0,0.0,1.35381715e-05
0.0,0.0,0.0,0.0,0.0002572077
0.0,0.0,0.0,0.0,2.3178787e-05
0.0,0.0,0.0,0.0,5.2102398e-05
0.0,0.0,0.0,0.0,0.0033193645
1.0,1.0,1.0,1.0,0.99999785
0.0,1.0,0.0,1.0,0.2893148
0.0,0.0,0.0,0.0,1.1225095e-05
0.0,0.0,1.0,0.0,3.644575e-05
0.0,0.0,0.0,0.0,9.7905295e-06
1.0,1.0,1.0,1.0,0.7696103
1.0,1.0,1.0,1.0,0.014061564
0.0,0.0,0.0,0.0,1.9841484e-05
0.0,0.0,0.0,0.0,1.1647099e-06
1.0,1.0,1.0,1.0,0.99998736
0.0,0.0,0.0,0.0,2.3190221e-05
0.0,0.0,0.0,0.0,5.5046025e-06
0.0,0.0,0.0,0.0,1.0229166e-05
0.0,0.0,0.0,0.0,4.670514e-06
1.0,1.0,1.0,1.0,0.99999976
0.0,1.0,1.0,1.0,0.9950767
0.0,0.0,0.0,0.0,6.541897e-06
0.0,0.0,0.0,0.0,7.782909e-05
0.0,0.0,0.0,0.0,1.70739e-05
0.0,0.0,0.0,0.0,4.2295883e-06
0.0,1.0,1.0,1.0,0.051863756
1.0,1.0,1.0,1.0,0.54636973
1.0,1.0,1.0,1.0,0.999985
0.0,1.0,0.0,1.0,0.6645786
0.0,0.0,0.0,0.0,0.0009537912
1.0,1.0,1.0,1.0,0.99999857
0.0,0.0,0.0,0.0,1.221847e-06
0.0,0.0,0.0,0.0,1.9841484e-05
0.0,1.0,1.0,1.0,0.0205796
1.0,1.0,1.0,1.0,0.99990547
0.0,1.0,1.0,1.0,0.36486205
0.0,0.0,0.0,0.0,2.4591436e-05
0.0,0.0,1.0,0.0,0.000779349
0.0,0.0,0.0,0.0,0.00022237797
1.0,1.0,1.0,1.0,0.99999905
1.0,1.0,1.0,1.0,0.99998903
0.0,0.0,0.0,0.0,1.9900683e-05
0.0,1.0,1.0,1.0,0.99969804
1.0,1.0,0.0,1.0,0.9451335
0.0,1.0,1.0,1.0,0.0069429073
1.0,1.0,1.0,1.0,0.9999956
0.0,1.0,0.0,1.0,0.6645786
0.0,1.0,1.0,1.0,0.017760998
1.0,1.0,1.0,1.0,0.9869213
0.0,0.0,0.0,0.0,1.8053395e-06
0.0,0.0,0.0,0.0,7.6223578e-06
0.0,1.0,1.0,1.0,0.99995863
0.0,1.0,1.0,1.0,0.009974841
0.0,1.0,1.0,1.0,0.019139508
0.0,0.0,0.0,0.0,2.75236e-06
1.0,1.0,1.0,1.0,0.9999995
0.0,1.0,1.0,1.0,0.27871943
1.0,1.0,0.0,1.0,0.9993431
0.0,0.0,0.0,0.0,0.0005612813
0.0,1.0,1.0,1.0,0.05287185
0.0,1.0,1.0,1.0,0.97019863
0.0,0.0,0.0,0.0,2.7206595e-05
0.0,1.0,1.0,1.0,0.9982664
0.0,0.0,0.0,0.0,5.976828e-06
0.0,1.0,1.0,1.0,0.94043314
0.0,0.0,0.0,0.0,7.971668e-06
1.0,1.0,1.0,1.0,0.99999607
0.0,0.0,0.0,0.0,9.0652116e-05
0.0,0.0,0.0,0.0,6.5866654e-05
0.0,0.0,0.0,0.0,9.100058e-06
0.0,0.0,0.0,0.0,4.89779e-07
0.0,1.0,0.0,1.0,0.6154662
0.0,0.0,0.0,0.0,1.969429e-05
1.0,1.0,1.0,1.0,0.99999905
0.0,0.0,0.0,0.0,6.0911534e-06
1.0,1.0,1.0,1.0,0.9999987
0.0,0.0,0.0,0.0,1.7831086e-05
0.0,0.0,1.0,0.0,1.7600127e-06
0.0,1.0,1.0,1.0,0.9992816
0.0,1.0,1.0,1.0,0.006897387
0.0,1.0,0.0,1.0,0.6645786
0.0,0.0,0.0,0.0,2.4822552e-06
0.0,0.0,0.0,0.0,1.6531234e-05
0.0,1.0,1.0,1.0,0.24485594
1.0,1.0,1.0,1.0,0.99999964
0.0,0.0,0.0,0.0,8.024022e-07
1.0,1.0,1.0,1.0,0.99999833
0.0,0.0,0.0,0.0,1.1225095e-05
0.0,1.0,0.0,1.0,0.99037
0.0,1.0,0.0,1.0,0.50764865
1.0,1.0,1.0,1.0,0.9999988
0.0,1.0,1.0,1.0,0.99986434
0.0,0.0,0.0,0.0,9.001531e-07
1.0,1.0,1.0,1.0,0.9285805
0.0,1.0,1.0,1.0,0.07241691
0.0,0.0,0.0,0.0,6.362659e-05
1.0,1.0,1.0,1.0,0.34849113
1.0,1.0,1.0,1.0,0.12669584
0.0,1.0,1.0,1.0,0.99908257
1.0,1.0,1.0,1.0,0.99999547
0.0,0.0,0.0,0.0,1.1320072e-05
1.0,1.0,0.0,1.0,0.9992029
0.0,0.0,0.0,0.0,9.100058e-06
1.0,1.0,1.0,1.0,0.99999917
0.0,0.0,0.0,0.0,5.1145933e-05
1.0,1.0,1.0,1.0,0.30210033
0.0,1.0,1.0,1.0,0.99986434
0.0,1.0,1.0,1.0,0.016554505
1.0,1.0,1.0,1.0,0.9999821
0.0,0.0,0.0,0.0,2.4119488e-05
0.0,1.0,0.0,1.0,0.6645786
0.0,0.0,0.0,0.0,3.5373316e-05
1.0,1.0,1.0,1.0,0.99999964
0.0,0.0,0.0,0.0,2.5134225e-06
0.0,0.0,0.0,0.0,1.3505301e-05
0.0,1.0,1.0,1.0,0.0456986
0.0,0.0,0.0,0.0,2.346966e-05
0.0,0.0,0.0,0.0,5.4133016e-06
0.0,0.0,0.0,0.0,3.5092075e-06
0.0,0.0,0.0,0.0,2.9269358e-05
0.0,1.0,1.0,1.0,0.043093946
1.0,1.0,1.0,1.0,0.99999964
0.0,0.0,0.0,0.0,5.4154234e-06
0.0,0.0,0.0,0.0,1.0282539e-05
0.0,0.0,0.0,0.0,1.6093989e-06
0.0,0.0,0.0,0.0,3.5069327e-06
1.0,1.0,1.0,1.0,0.9999956
0.0,1.0,1.0,1.0,0.44697544
0.0,0.0,0.0,0.0,1.2349299e-05
0.0,0.0,0.0,0.0,1.1442582e-06
0.0,0.0,0.0,0.0,1.9900683e-05
0.0,0.0,0.0,0.0,1.5139367e-05
1.0,1.0,1.0,1.0,0.99999964
1.0,1.0,1.0,1.0,0.99999905
1.0,1.0,1.0,1.0,0.7020121
0.0,0.0,0.0,0.0,0.0004573458
0.0,1.0,1.0,1.0,0.9965732
0.0,1.0,1.0,1.0,0.9996706
0.0,1.0,0.0,1.0,0.05501426
1.0,1.0,1.0,1.0,0.99999905
0.0,1.0,1.0,1.0,0.99985075
1.0,1.0,1.0,1.0,0.99999905
0.0,0.0,0.0,0.0,0.0006505852
1.0,1.0,1.0,1.0,0.99997294
0.0,1.0,1.0,1.0,0.9729276
1.0,1.0,1.0,1.0,0.99999976
0.0,0.0,1.0,0.0,0.0035561651
1.0,1.0,1.0,1.0,0.9999975
0.0,1.0,1.0,1.0,0.06886415
1.0,1.0,1.0,1.0,0.99999905
1.0,1.0,1.0,1.0,0.72408
0.0,0.0,0.0,0.0,2.3178787e-05
0.0,1.0,0.0,1.0,0.013404409
0.0,0.0,0.0,0.0,0.0015856798
0.0,1.0,1.0,1.0,0.021830114
0.0,0.0,0.0,0.0,5.8489106e-05
0.0,1.0,1.0,1.0,0.014779699
0.0,0.0,0.0,0.0,1.35381715e-05
0.0,1.0,0.0,1.0,0.6645786
0.0,1.0,1.0,1.0,0.9984296
0.0,1.0,1.0,1.0,0.0055637453
0.0,0.0,0.0,0.0,1.7294726e-05
1.0,1.0,1.0,1.0,0.9999988
1.0,1.0,1.0,1.0,0.99999976
1.0,1.0,1.0,1.0,0.9999988
0.0,0.0,1.0,0.0,0.00436215
1.0,1.0,1.0,1.0,0.02282721
0.0,0.0,0.0,0.0,2.7059752e-05
1.0,1.0,1.0,1.0,0.99999857
0.0,0.0,0.0,0.0,0.002413773
0.0,1.0,1.0,1.0,0.45560917
0.0,0.0,0.0,0.0,2.4762614e-06
1.0,1.0,1.0,1.0,0.99999917
0.0,0.0,1.0,0.0,0.0016389193
0.0,0.0,0.0,0.0,3.225413e-05
0.0,0.0,0.0,0.0,3.20347e-06
0.0,0.0,1.0,0.0,0.0015191351
0.0,0.0,0.0,0.0,2.849122e-05
1.0,1.0,1.0,1.0,0.9999975
1.0,1.0,1.0,1.0,0.9999994
0.0,1.0,1.0,1.0,0.999995
0.0,1.0,1.0,1.0,0.037379645
1.0,1.0,1.0,1.0,0.70245826
0.0,0.0,0.0,0.0,1.7831086e-05
0.0,0.0,1.0,0.0,0.00042386857
1.0,1.0,1.0,1.0,0.9999975
1.0,0.0,1.0,1.0,0.000485581
0.0,1.0,1.0,1.0,0.9300899
0.0,1.0,1.0,1.0,0.9982222
1.0,1.0,1.0,1.0,0.30210033
1.0,1.0,1.0,1.0,0.99999976
0.0,0.0,0.0,0.0,2.8445013e-05
1.0,1.0,1.0,1.0,0.99999905
1.0,1.0,1.0,1.0,0.9999987
1.0,1.0,1.0,1.0,0.99999905
1.0,1.0,1.0,1.0,0.99999344
0.0,1.0,1.0,1.0,0.9990545
0.0,0.0,0.0,0.0,1.2778374e-06
0.0,0.0,0.0,0.0,1.1225095e-05
0.0,1.0,1.0,1.0,0.4441709
0.0,0.0,0.0,0.0,5.5321703e-05
1.0,1.0,1.0,1.0,0.99999976
1.0,1.0,1.0,1.0,0.47660792
1.0,1.0,1.0,1.0,0.99999607
0.0,0.0,0.0,0.0,7.2670076e-07
0.0,0.0,1.0,0.0,3.644575e-05
0.0,1.0,1.0,1.0,0.05445343
0.0,1.0,0.0,1.0,0.0070738154
0.0,0.0,1.0,0.0,0.00040162724
1.0,1.0,1.0,1.0,0.99999964
1.0,1.0,1.0,1.0,0.2902904
0.0,0.0,0.0,0.0,0.00054479635
0.0,1.0,0.0,1.0,0.007954977
0.0,0.0,0.0,0.0,2.7743306e-06
0.0,1.0,1.0,1.0,0.99995494
0.0,1.0,1.0,1.0,0.9993611
0.0,1.0,1.0,1.0,0.99986434
1.0,1.0,1.0,1.0,0.99999905
0.0,1.0,1.0,1.0,0.9976986
0.0,0.0,0.0,0.0,2.3330956e-06
0.0,0.0,0.0,0.0,1.8658242e-06
0.0,1.0,1.0,1.0,0.22327812
0.0,0.0,0.0,0.0,3.4388306e-06
1.0,1.0,1.0,1.0,0.9999982
1.0,1.0,1.0,1.0,0.9999957
0.0,1.0,1.0,1.0,0.9992167
0.0,0.0,1.0,0.0,1.70739e-05
1.0,1.0,1.0,1.0,0.9999877
0.0,0.0,0.0,0.0,2.346966e-05
0.0,0.0,0.0,0.0,0.000100872014
0.0,1.0,1.0,1.0,0.9460184
1.0,1.0,1.0,1.0,0.99997354
0.0,1.0,1.0,1.0,0.95135015
0.0,0.0,1.0,0.0,3.737164e-05
0.0,0.0,1.0,0.0,0.0028902749
0.0,1.0,1.0,1.0,0.99810827
0.0,0.0,0.0,0.0,2.4119488e-05
1.0,1.0,0.0,1.0,0.99926096
1.0,1.0,1.0,1.0,0.99999094
0.0,0.0,1.0,0.0,2.0972793e-05
0.0,0.0,0.0,0.0,6.0671e-06
0.0,0.0,0.0,0.0,7.370793e-05
0.0,0.0,0.0,0.0,7.4970326e-06
1.0,1.0,1.0,1.0,0.9998549
0.0,1.0,1.0,1.0,0.027067525
0.0,0.0,0.0,0.0,1.210227e-05
0.0,0.0,0.0,0.0,3.300881e-06
0.0,0.0,0.0,0.0,3.652915e-06
0.0,0.0,0.0,0.0,2.4119488e-05
0.0,0.0,0.0,0.0,1.2917531e-05
0.0,1.0,1.0,1.0,0.9996228
0.0,1.0,1.0,1.0,0.99313736
0.0,1.0,1.0,1.0,0.41353434
0.0,0.0,0.0,0.0,1.5554427e-06
